name,latitude,longitude,phone,address,location
Gujarat Gas CNG Station,30.1740163,74.9295413,,"5WFH+JPX, Lal Singh Nagar, Bathinda",0101000020E610000001F2CA9A7DBB52408F780D558C2C3E40
Gujarat Gas CNG Station,29.9099666,75.3637549,,"Ashwini filling station, Nangal Kalan",0101000020E6100000A0D0A1C247D75240CB733392F3E83D40
Gujarat Gas CNG Station,29.9971504,75.3992624,,"X9WX+RM4, Guru Arjun Dev Nagar, Khalsa, Mansa",0101000020E610000070A1E1838DD952407D31A53F45FF3D40
CNG PUMP AND HP PETROL PUMP - GODARA PETROLEUM,29.6622598,75.5637522,,"VPO Ratia Near Ratia Teshil Ratia-fatehabad Rd,ratia, Hissar",0101000020E610000013831B8414E452409C74B6DB89A93D40
ThinkGas CNG Filling Station,30.3698632,75.5457314,,"Pakka College Rd, Barnala",0101000020E61000009ED96443EDE2524071FECB5AAF5E3E40
Gujarat Gas CNG Station,29.7036738,75.2390734,,"P63Q+FJ8, Sardulgarh",0101000020E6100000FC9584FA4CCF5240530D56F723B43D40
THINK Gas CNG Station,30.3324308,75.4971657,,"294//1/2, National Highway-07, Modern Auto Fuels Village Handiaya, Khata No.-369 Khasra No.-257, 20/21, Handiaya",0101000020E6100000598C1590D1DF5240E12E562F1A553E40
Devraj Fuels CNG PUMP,29.9802614,75.1001814,,"SH17, Talwandi Sabo",0101000020E6100000B82A3F5F69C65240FB873E69F2FA3D40
Petrol Pump CNG pump,30.2221948,75.0382346,,"Bathinda Rd, Bathinda",0101000020E6100000D724896F72C252405D5727C2E1383E40
ARC Cng Filling Station,30.309597,75.4987516,,"Khewat No 232, Khatoni No 357, SH13 Barnala, to, Mansa Road, Handiaya",0101000020E6100000F9B4D48BEBDF524091F0BDBF414F3E40
HP PETROL AND CNG PUMP - SETH HEMRAJ FLG STN,30.0890459,74.6920258,,"Bathinda Badal Road Kaljharani, Badal - Bathinda Rd",0101000020E61000003FBF94264AAC5240C7574CB6CB163E40
CNG HP PETROL PUMP - HANSRAJ SUDARSHAN KUMAR CNG pump,29.951665,74.726466,,"Mandi Dabwali Sirsa, Hissar",0101000020E6100000FBE93F6B7EAE524072BF4351A0F33D40
THINK GAS ONLINE CNG PUMP,30.4858639,75.5680775,,"FHP8+5QM, Barnala Rd, Sherpur",0101000020E6100000FB05BB615BE4524098CE9893617C3E40
️⛽️ Bharat Petroleum & CNG Petrolpump,30.5051273,74.8579627,,"Jaito Road Kotkapura, Romana Albel Singh",0101000020E6100000066C62DCE8B6524019D1D10550813E40
Bharat Petroleum Corporation Limited - Hind Motors Regd & CNG PUMP,30.3943042,75.4704245,,"Barnala - Amrotsar Bypass Road, NH 71, Barnala",0101000020E61000002DAF5C6F1BDE5240EAACBB1EF1643E40
CNG PUMP,30.193214,74.9525479,,"5XV3+72M, opposite EPFO, Guru Ki Nagri, Bathinda",0101000020E6100000E797778BF6BC52401D21037976313E40
Jaitu Oil Store Hindustan Petroleum CNG,30.434575,74.8897307,,"CVMQ+RWQ, Jaitu - Bathinda Rd, Jaito",0101000020E6100000D2AF0859F1B85240C1A8A44E406F3E40
CNG Online - Chahal Gas Station,30.3355491,75.5235568,,"NH7, Handiaya, Barnala",0101000020E61000004C6661F481E15240C6B3BA8BE6553E40
"HP PETROL PUMP, CNG - JAGDISH HP OIL LEHRA",30.2566916,75.1848837,,"Lehra Soundha Bathinda, Barnala Bypass, Rampura Phul",0101000020E610000010447122D5CB52406D286B8AB6413E40
Gujarat Gas Limited CGS,30.2521827,74.9118575,,"7W26+VPH, Guru Nanak Dev Thermal Power Plant Area, Bathinda",0101000020E610000030478FDF5BBA5240F21DA10B8F403E40
"Bharat Petroleum, Petrol Pump & Online CNG Station -M.M.Filling Station",30.1977829,74.9034255,,"MULTANI ROAD IN BATHINDA, Bathinda",0101000020E6100000D63730B9D1B9524042356FE6A1323E40
GUJARAT GAS Office,30.2448517,74.9336936,,Bathinda,0101000020E6100000021FCDA2C1BB5240B9DEDB99AE3E3E40
Torrent Gas CNG Station,30.313399,76.4204658,,"Torrent Gas CNG Station, at Ghalori H.P. Centre HPCL Station, Village Ghalori, Patiala - Devigarh Rd, opposite Sunny Enclave, Patiala",0101000020E6100000890563E9E81A53405F99B7EA3A503E40
Grand Filling PETROL & CNG Station,30.2892368,76.3482677,,"NH7, Patiala Bypass, Patiala",0101000020E610000033709B044A165340B9CC446C0B4A3E40
Torrent Gas CNG station,30.4035534,76.1980486,,"C53X+C6F, Kuber Filling Station,Nabha, Bhadson Rd, near Meen Motors Lubana, Patiala",0101000020E6100000310109D4AC0C53408A308F464F673E40
Torrent Gas CNG Station,30.3558718,76.4544381,,"Torrent Gas CNG Station, at Mehta Service Centre HPCL Station, Opposite Punjabi University, Rajpura Rd, Karheri, Urban Estate, Patiala",0101000020E61000009C638A83151D534093910E6A1A5B3E40
Torrent Gas CNG Station,30.4133766,76.4070344,,"Torrent Gas CNG Station At Saini CNG Filling Station at IOCL Station, Village Akali Majrian, Sirhind - Patiala Rd, Patiala",0101000020E6100000351603DA0C1A534082EE810CD3693E40
Cng pump Kaithal,29.7425953,76.4033437,,"SH 11, Chandana",0101000020E61000000C231862D0195340CFA9BFB91ABE3D40
Cng pump kalayat,29.6972377,76.2970793,,"M7WW+VRW, Kaithal - Tohana Rd",0101000020E61000006374E55803135340CB097F2B7EB23D40
HP CNG & PETROL PUMP - GHALORI HP CENTRE,30.3129506,76.4203876,,"Vill Ghalori Devigarh Patiala, Road, Chandigarh",0101000020E6100000366964A1E71A53407A43D0871D503E40
Green fuels cng station,30.2620484,76.0965432,,"Balad Kalan, Bhawanigarh",0101000020E6100000ADA987C32D06534019F89B9A15433E40
Torrent CNG Pump,30.2620981,76.0972711,,"Bathinda - Chandigarh Hwy, Sangrur",0101000020E6100000245690B039065340FFD76FDC18433E40
CNG SIDHU FILLING STATION HINDUSTAN PETROLEUM,30.0044382,76.5967075,,"Hpcl Sidhu Filling Station, Kaithal - Ambala Rd, Saraswati khera, Pehowa, Sarusti Khera",0101000020E6100000C971A7743026534065DAA3DC22013E40
Torrent Cng Gas Station,30.1077244,76.1681019,,"4559+JC2, Mavi Kalan",0101000020E61000004FB9782EC20A534031FB86D3931B3E40
CNG gas HP PETROL PUMP - AJAY FILLING STATION,29.6270696,75.9329281,,"Villlage- Samain VPO Samain Uklana Tohana RD, Hissar",0101000020E61000003EC10F18B5FB5240D85020A287A03D40
CNG Petrol Pump,30.3277604,75.8444491,,"8RHV+4Q4, Sangrur",0101000020E6100000BFE83C740BF6524083EC061BE8533E40
MEHTA SERVICE CENTRE (CNG AVAILABLE),30.3558753,76.4544328,,"Rajpura Rd, opposite Punjabi University, Patiala, Professor Colony, Karheri, Urban Estate, Patiala",0101000020E6100000B48E4F6D151D534046F4C6A41A5B3E40
CNG Pump,30.2366505,75.8432956,,"5421, College Road, Hargobindpura Colony, Haripura Colony, Partap Nagar, Maan Colony, Sangrur",0101000020E610000016B71B8EF8F5524001158E20953C3E40
Rakhra Filling Station ( CNG available),30.3736187,76.2441807,,"Nabha-Patiala Rd, Rakhra",0101000020E61000001F3416A8A00F53408EACA179A55F3E40
"Bharat Petroleum, Petrol and CNG Pump -Garg Filling Station",30.2597351,75.7340746,,"DUGGAN ON SANGRUR-BADBAR R, Sangrur",0101000020E6100000C1F40714FBEE5240901FE0FF7D423E40
"R S Fuels (Petrol, Diesel, CNG Pump, EV Charging)",29.7061353,76.4088999,,"SH - 11 Kaithal - Rajound Road Near Titram, Mod, Kaithal",0101000020E61000009C757C6A2B1A5340180D7448C5B43D40
"Sp filling station bpcl ( diesel petrol ,CNG)",29.6611448,76.4081826,,"Jind - Kaithal Rd, Kasan",0101000020E6100000F672E9A91F1A5340A3EB1DC940A93D40
Sardar Gas & Petro pvt.ltd,30.5022214,75.877222,,"GV2G+VVQ, Unnamed Road, Somsons Colony, Malerkotla",0101000020E61000003B55BE6724F85240F159E89491803E40
Torrent Gas CNG Station,30.4507067,76.6535278,,"Map ShowOn, Road, opposite Side, Jakhepal",0101000020E6100000B8014466D32953408D96A88361733E40
Torrent Gas CNG Station,30.4217081,76.8968943,,"Torrent Gas CNG Station at Guru Harkrishan H.P Centre VPO, Ambala - Dehradun Rd, Dist, Handesra",0101000020E6100000019E59B76639534053F5E10FF56B3E40
Torrent Gas CNG Station,30.5062005,76.7247339,,"GP4F+FVQ, Balmajra",0101000020E61000005DB34B0A622E534006B8205B96813E40
Inderparsth gas limited station IGL CNG gas station,29.9078836,76.9124119,,"WW56+5X3, Samana Bahu",0101000020E6100000CCBEE1F4643A53402393420F6BE83D40
Shree Hari Cng Station,29.6302966,76.9783763,,"Shree hari Cng station, near toyota agency, Madhuban, Karnal",0101000020E61000009DEBA0B79D3E5340AEC7331E5BA13D40
C.N.G GAS Saraswati Filling Station (Bharat Petroleum),30.0810473,77.3401935,,"National Highway 73, Mandauli",0101000020E6100000F433F5BAC5555340DAED0E84BF143E40
Shree Ganesha Filling Station and CNG,30.4089883,76.7548894,,"Khasra No. 21//13/2, village Patti Jattan, New, NH-152, Ambala",0101000020E61000003646A11B5030534057F20C75B3683E40
Hpoil Gas Pvt Ltd CNG Station,30.1115644,76.8722762,,"Haryana 136135, India",0101000020E610000011058E5FD3375340DA65097C8F1C3E40
LACHHMANDASS FILLING STATION AND CNG STATION- HP PETROL PUMP AND CNG STATION,29.9783891,76.9085662,,"Pipli-Ladwa road, dist, village sirsma, Kurukshetra",0101000020E610000010D0D8F2253A53404C4343B577FA3D40
Indraprastha Gas Limited CNG Station m ikki Gujjar,29.6564093,77.02734,,"Karnal - Shamli Rd, Karnal",0101000020E6100000D97745F0BF4153404E4A9C700AA83D40
Suvarnabhumi Fuels Bharat Petroleum ( CNG ),29.8966875,76.9151875,,Samana Bahu,0101000020E6100000508D976E923A5340643BDF4F8DE53D40
Shree Hari Cng Station,29.6302903,76.9781951,,"JXJH+478, Kambopura, Karnal",0101000020E6100000E0E69EBF9A3E53406C7C81B45AA13D40
Torrent Gas CNG Station,30.0814097,76.8755376,,"3VJG+H5F, Ramnagar, Charhuni Jattan",0101000020E6100000C69ADBCE08385340C1131F44D7143E40
Indraprastha Gas Limited CNG Station,29.8898135,76.9175078,,"VWQ9+W2F, Jammu - Delhi Rd, Samana Bahu",0101000020E6100000CBB4A272B83A53400F0A4AD1CAE33D40
CNG PUMP 24*7 Cng filing Station,29.7619797,76.9651782,,"QX68+Q3V, Unnamed Road, Kurak, Dadupur",0101000020E6100000FAF3C87AC53D534045B7031A11C33D40
"CNG PUMP, HP NAGGAL FILLING STATION (PETROL PUMP WITH CNG & EV)",30.2648092,76.7126805,,"Police Station, On NH-152, Village, near Naggal, Sakhraon, AMBALA",0101000020E6100000CEFFAB8E9C2D53400FAE2589CA433E40
CNG GEETANJALI FILLING STATION,30.473951,77.2089497,,"Village Asgarpur, Tehsil, Sadhaura",0101000020E61000009400906E5F4D534010E84CDA54793E40
Indraprastha Gas Limited CNG Station,29.7619752,76.9651682,,"Opposite Vivaan Resorts, Karnal NH-1, Grand Trunk Rd, Dadupur",0101000020E6100000E888D750C53D5340F15C84CE10C33D40
CNG STAR RESORTS AND SERVICE STATION,30.4256607,76.7001671,,Bapraur,0101000020E61000000D0FAB89CF2C534046B18119F86C3E40
HPOIL Gas Pvt.Ltd. (CNG STATION),30.3111761,76.7685935,,"Jalbera Rd, Jalbera, Rawalan",0101000020E6100000C39ACAA230315340FDCBA43CA94F3E40
CNG MOTHER STATION (BPCL),29.8852903,77.5033659,,"VGP3+4C4, Tuglakpur",0101000020E6100000FC9A9B25376053404EF79562A2E23D40
CNG PUMP Saharanpur Road Sarsawa,30.0162101,77.4058777,,"Sarsawa, Saharanpur NH-73, Saharanpur Bypass Rd, Yamuna Nagar, Saharanpur",0101000020E61000003FEB75E6F9595340695D595826043E40
IGL Exclusive CNG Station: Open 24/7 for Your Convenience,29.6302594,76.9783843,,"Madhuban exit, near vishvash nursery on NH44, Karnal, Kamboh Pura Part",0101000020E6100000DFDA2ED99D3E534020FF16AE58A13D40
TORRENT ASJ CNG FILLING STATION,30.5023458,76.6211258,,"KM STONE 26 NH-7, CHANDIGARH HIGHWAY RHS, near SHAHI FURNITURE, VILLAGE PEHAR KHURD, Rajpura",0101000020E6100000EB6C6D86C02753407048FEBB99803E40
"CNG PUMP IN KARNAL Radhe Radhe Filling Station , BEST IGL CNG STATION IN KARNAL,GAS STATION ON INDRI LADWA YAMUNANAGAR ROAD",29.7504563,76.9947306,,"Karnal Indri, Road, Salaru Village",0101000020E610000026D588AAA93F5340C19371E71DC03D40
Mohali CNG,30.5072968,76.724009,,"GP4F+WJ6, Banur - Shambhu Rd, Balmajra",0101000020E61000009E40D829562E53408E5DFD33DE813E40
"RJ filling station (CNG, PETROL &DIESEL),nalvi",30.1753217,76.7705146,,"Thol-nalvi, road, Shahbad",0101000020E6100000CB05781C5031534075C707E2E12C3E40
TORRENT CNG PUMP ⛽⛽,30.4578201,76.7868463,,"FQ5P+2VQ, Alamgir",0101000020E6100000A15E95B05B32534092F3B4B233753E40
CNG Gas Gautam Filling Station,30.263897,76.7134625,,"Nh152, Ambala - Hissar Rd, opposite Naggal Police Station, Ambala, Landiali",0101000020E6100000091B9E5EA92D53403483F8C08E433E40
Indraprastha Gas Limited CNG Station,29.7118547,77.0157269,,"P278+J6M, ITI Chowk, near AADRASH PABLIC school, LIC Colony, Shakti Puram, Vasant Vihar, Karnal",0101000020E6100000B84A66AB01415340FF00101C3CB63D40
HPCL Petrol & CNG Pump - Mohinder Filling Station Sarsini Lalru,30.4605967,76.7877374,,"Mohinder filling station, sarsini, Lalru",0101000020E610000082B5204A6A325340412553AAE9753E40
24 Hour - CNG Petrol Diesel,30.2870475,77.0023779,,"72P2+RX6, Kalpi",0101000020E6100000ECAEA2F52640534008E6E8F17B493E40
Fateh filling Station (HPCL) CNG Pump,30.2404375,77.1204375,,"73, Fateh Filling Station, (HPCL, National Highway, Khan Ahmedpur",0101000020E610000091ED7C3FB5475340643BDF4F8D3D3E40
CNG and HP petrol pump,30.4570943,76.7863481,,"FQ4P+JC7, near kartar dhaba, Sarsini, Lalru",0101000020E61000006431FB865332534022B0CD2104753E40
SIDHU ENERGY STATION CNG PUMP PETROL DIESEL,30.1087623,76.6766275,,"NH152, Ismailbad",0101000020E6100000C0046EDD4D2B5340A98999D8D71B3E40
Premium HP - Online CNG & Petrol Pump,30.2676691,76.9613644,,"Saha - Shahabad Hwy, Bihta, Saha",0101000020E610000079628CFE863D534056A64EF685443E40
"Dalel Singh Filling & CNG Gas Station, BPCL Petrol Pump .",30.1247046,77.2184987,,"On, NH344, Gollanpur",0101000020E6100000FCADF8E1FB4D534028A902A4EC1F3E40
HPCL Petrol&CNG Dhillon Filling Station,30.0274862,76.8840306,,"NH-1, Grand Trunk Rd, Village, Khanpur Kolian",0101000020E610000073EA14F5933853406017EA5509073E40
"Bharat Petroleum Petrol and CNG Pump , NARAYAN ENERGY STATION",30.3076469,77.5639019,,"Tajewala, road, Paonta Sahib",0101000020E6100000BFA9FEF7166453403E377EF2C14E3E40
Bharat Petroleum Partakh Fueling & CNG Station,30.089093,77.2759888,,Karera Khurd,0101000020E6100000FC83EDCCA9515340724D81CCCE163E40
CNG and HP petrol pump,30.024946,76.8850775,,"2VFP+X2G, Thanesar",0101000020E61000003A3B191CA5385340802A6EDC62063E40
HP PETROL PUMP & CNG SAVIL FILLING STATION,30.0836888,77.3011032,,"HP PETROL PUMP, NH344 Village Tigri, Yamuna Nagar",0101000020E6100000242E5B46455353409F0A13A16C153E40
Phandpuri CNG Filling Station,29.9302983,77.4225111,,"WCJF+426, Khazoor Heri",0101000020E61000009B2CFF6B0A5B53403F06860728EE3D40
CNG and petrol pump,29.8186632,76.9444311,,"RW9V+FQ7, Grand Trunk Rd, Tikhana Part",0101000020E6100000D2F4238F713C53404F7056E993D13D40
"C.N.G GAS M.K Filling Station , Sudhail",30.162087,77.233697,,"566M+V65, Kalawar",0101000020E6100000180B43E4F44E5340541B9C887E293E40
CNG and petrol pump,30.1409835,76.8674355,,"4VR9+F47, NH 44, Kishan Garh, Shahbad, Mohanpur",0101000020E6100000ECF82F10843753408FC6A17E17243E40
Sangameshwar Filling Station Cng Bharat Petroleum,30.2773411,77.4805893,,"CHUHARPUR KALAN, Paonta Sahib, Pratap Nagar",0101000020E6100000AF939FF9C15E534030568AD3FF463E40
CNG Pump,30.4523455,76.6512583,,"FM22+WGJ, Jammu - Delhi Rd, Jakhepal",0101000020E6100000E8EF4A37AE29534026FE28EACC733E40
CNG and petrol pump,30.0794781,76.8766048,,"3VHG+Q42, NH 44, Ramnagar",0101000020E610000010E1044B1A3853408B3F40AD58143E40
CNG and petrol pump,30.2050484,76.8569661,,"6V45+733, Sidhu Dhani, Kaliana, Goripur",0101000020E6100000F6515788D8365340DD184C0D7E343E40
"Bharat Petroleum, CNG & Petrol Pump - Balaji Filling Station",30.0852726,77.2143053,,"DAMLA , NEAR DAMLA ITI, Yamuna Nagar",0101000020E610000002B7932DB74D5340B13ED46CD4153E40
"Bharat Petroleum, Petrol Pump & CNG Pump -Jagan Nath & Co.",29.9509326,77.5471989,,"Court Rd, Navin Nagar, Saharanpur",0101000020E61000000FFA884E0563534044B3A15170F33D40
CNG Pump - Bharat Petroleum,29.9442501,78.1513662,,"85, 6, Devpura, Haridwar",0101000020E610000011AEDBFBAF895340A7BEE25FBAF13D40
Dev Bhoomi CNG Station,29.8864996,77.9565117,,"bypass road, near coer college, Haridwar, Roorkee",0101000020E6100000726FD97C377D5340C6EA45A3F1E23D40
KN Filling Station BPCL PETROL DIESEL CNG,29.9795576,78.1819339,,"X5HJ+RMQ, Bhoopatwala, Motichur Range",0101000020E610000029A215CEA48B53405A8C7049C4FA3D40
CNG Anaerobic CNG pump,29.8999602,78.1324743,,"V4XJ+XXQ, Laksar Rd, Noorpur Panjanhedi",0101000020E6100000DF837C757A8853409DB3AACA63E63D40
Bharat Petroleum Petrol & Cng Pump,30.303365,78.074966,,FILLING STATION BPCL DEALERKHSRA NO 1588 JOGIWALAMUSOORIE ROADNATHANPUR,0101000020E6100000F793313ECC84534044C02154A94D3E40
"CNG Station, GAIL Gas Limited",30.2852954,77.988771,,"Transport Nagar, Subhash Nagar, Dehradun, Sewla Khurd",0101000020E6100000ED0E2906487F534001B38C1E09493E40
Cng station,30.3856512,78.0740796,,"93PF+8M3, Residential colony, Malsi, Dehradun, Sinaula",0101000020E610000040D35CB8BD845340C5A97B09BA623E40
Shree Mahadev Filling Station With CNG Pump,30.1476809,77.6126421,,"NH 709B, Mahmoodpur Mazra, Behat",0101000020E6100000C7E93587356753406DBE5B6ACE253E40
HP PETROL PUMP & CNG STATION - PAONTA SAHIB HP CENTER,30.4620462,77.6176002,,"FJ69+R29, Taruwala, Paonta Sahib, Shimla",0101000020E61000003240FDC286675340B73DE6A848763E40
"Bharat Petrolium with CNG Pump, Dehradun Highway",29.9966296,77.7002303,,"Sayyed Majra Main Rd, near Toll Plaza, Saharanpur, Sayyed Mazra",0101000020E6100000C58ABF92D06C5340BE39121E23FF3D40
Hamara Pump Sidcul and CNG Station,29.9397828,78.0517337,,"Pallvika Nursery Sidcul Rd, Salempur Mahdood, Haridwar",0101000020E61000007866DD9A4F835340E357079B95F03D40
Shree Kunj fuel and CNG pump,29.7870321,77.6414182,,"Saharanpur-Muzaffarnagar, State Highway, Talheri Buzurg",0101000020E6100000CA03ECFE0C695340F7668AEF7AC93D40
HP CNG & Petrol Pump,30.3014326,77.9203626,,"8W2C+H4H, East Hopetown",0101000020E61000008ADD8838E77A5340C0F2D6AF2A4D3E40
Airwing Petrol Cng Pump,30.0580381,78.2278245,,"58, National Highway, Khairi Kalaa, Namberdar Farm, Rishikesh",0101000020E6100000902E36AD948E5340076CBD95DB0E3E40
HP Petrol and CNG Pump,29.7825614,78.5833014,,"QHMM+484, Amsaur",0101000020E6100000812D65CF54A55340AA1CA4F155C83D40
"KATARIYA FUELS, CNG Pump",29.7617684,77.6509823,,"SH 59, Shahpur, Talheri Buzurg",0101000020E61000009731AAB1A96953405220FD4003C33D40
Kuldeep filling station with CNG,29.8627842,78.1850105,,"NH 734, near khaira punjabi dhaba, Shyampur",0101000020E6100000AABA4736D78B53406A81E26CDFDC3D40
HNG CNG Pump (Haridwar Natural Gas),29.8861953,77.9565416,,"bypass road, near coer college, Haridwar, Roorkee",0101000020E6100000DD5042FA377D5340715EF7B1DDE23D40
Bharat petroleum Petrol Pump.And CNG,30.3390684,77.9561429,,"Ambala - Poanta Sahib - Herbertpur - Dehradun - Rishikesh National Hwy, Kehri Gaon, Prem Nagar, Dehradun",0101000020E61000005E73FD71317D5340671BC92FCD563E40
CNG pump,30.3056246,78.0405393,,"Amarshahid Anand Colony, Ajabpur Kalan, Dehradun",0101000020E6100000FAEC25329882534064DAED693D4E3E40
Cng pumps,30.3164945,78.0321918,,"828J+HVW, Jhanda Bazar, Jhanda Mohalla, Dehradun",0101000020E6100000C30C326E0F82534027DD96C805513E40
Haridwar Natural Gas CNG Pump,29.9172446,78.0845242,,"W358+GJ, Ruhalki Kishanpur Urf Ikkad, Haridwar",0101000020E61000001EAE30D868855340BF6EC78AD0EA3D40
Veramara Kustia Cng Station,24.0213567,88.9922478,,"2XCR+GWV, Bheramara",0101000020E6100000CAA1EAFC803F5640EC0CF8A177053840
Ratandhan CNG Filling Station BPCL Pump,29.9346223,77.9818368,,"Daulatpur, Kamalpur Saini Bas",0101000020E61000009880046AD67E5340C09C346843EF3D40
Haridwar CNG and Petrol Pump,29.934619,77.9817489,,"WXMJ+RMQ, Daulatpur, Kamalpur Saini Bas",0101000020E6100000939856F9D47E53406138D73043EF3D40
Shri Kunj Fuel Junction CNG,29.788156,77.6414333,,"Shree Kunj Fuel Junction, Main Road, Nangal",0101000020E61000002F84413E0D6953406C257497C4C93D40
HP PETROL PUMP & CNG Station - AMBIKA FILLING STATION,29.926651,77.577871,,"Nagala-saharanpur Road Sheikhpura Kadim, Meerut",0101000020E6100000A393A5D6FB64534042CEFBFF38ED3D40
Bio cng gas plant,29.7837863,78.2387646,,"Q6MQ+GG6, Unnamed Road, Pathari Forest Range, Chidiyapur Forest Range",0101000020E6100000521C51EB478F5340878D0D38A6C83D40
Garhwal Gasoline Station,30.1115353,78.3028133,,"Laxman Jhoola Road, Chauda Bigha, Rishikesh",0101000020E6100000CE12094B619353407CD9D1938D1C3E40
"Oakswood(Petrol,Diesel,CNG) Filling station",30.4547985,77.5670714,,"NH 07, Surajpur, Dist, Paonta Sahib",0101000020E6100000CE5FD7E54A64534015C5ABAC6D743E40
CNG Station,30.9283075,73.6978581,,N-5,0101000020E6100000EB2F05B5A96C5240AB21718FA5ED3E40
CNG Station,31.0277877,73.8328087,,"2RHM+447, Bypass, Pattoki",0101000020E6100000C194DCBC4C75524027BB3E181D073F40
Jamber CNG Station,31.1422259,73.9194956,,"4WQC+8PV, Service Rd, Jamber",0101000020E610000038B41204D97A5240E824A5EA68243F40
Urooj CNG Station,31.0402391,73.8497171,,"2RRX+3VW, Pattoki - Raiwind Rd, Pattoki",0101000020E610000087D6D4C3617652403E85121C4D0A3F40
Ayub CNG Station,31.0369038,73.8384186,,"Halla Bi Pass Pattoki, Pattoki",0101000020E6100000EBD67CA6A87552401F19068772093F40
Attock CNG / Petrol Pump,31.456316,74.4449773,,"FC4W+G2C، Lidhar, PACE Woodlands, Lahore",0101000020E610000098BD11827A9C52403CA41820D1743F40
Grace CNG Station,31.1221897,74.4632615,,"4FC7+V8C, Shahbaz Khan Rd, Ali Ahmad Shah Colony Ali Ahmed Shah Colony, Kasur",0101000020E6100000BDFF8F13A69D52407668FDD2471F3F40
CNG Station,31.4899081,74.2612653,,"F7Q6+XG6, Multan Rd, near waves factory, Hanjarwal, Lahore",0101000020E610000019C51792B8905240A68B039E6A7D3F40
5 Star CNG,31.1318379,73.9189434,,"4WJ9+PHP, Service Rd, Jamber",0101000020E61000000178FAF7CF7A524092DFEC20C0213F40
Kwik CNG Station,31.2377894,74.4255021,,"6CQG+466, Lahore-Kasur Rd, Kasur, Punjab, Lahore – Kasur Rd, Mustafabad",0101000020E610000047F8286D3B9B5240E15520C4DF3C3F40
Mian Jee CNG Filling Station,31.4008295,74.2304996,,"8.5 KM, Raiwind Rd, Dream Avenue Lahore, Lahore",0101000020E61000006EEF6481C08E5240A4C519C39C663F40
Buraq CNG Station,31.2280426,73.9763402,,"6XHG+6G8, Multan Rd, near TCF School, Phool Nagar",0101000020E610000049319B5B7C7E52404518F5FF603A3F40
Askari CNG Station,31.4587676,74.3289836,,"F85H+GH5, Maulana Shaukat Ali Road, Quaid-e-Azam Industrial Estate Kot Lakhpat, Lahore",0101000020E6100000E7BA3A110E955240E4761ECB71753F40
Hi-Noon CNG & Filling Station,30.8905665,73.6204138,,"VJRC+65F, Lahore - Multan Rd, Renala Khurd",0101000020E61000002C3F15DCB4675240C669882AFCE33E40
Shahid CNG Filling Station,31.391735,74.1511288,,"Khasra No 651-652, Khewat No 91, Khatooni No 140, Multan Rd, Maraka, Maraka Village, Lahore",0101000020E6100000F55E2118AC895240D5B2B5BE48643F40
Al-Askaria CNG & Petrol Pump,30.8679185,73.583965,,"VH9M+5H9, Renala Khurd Rd, Renala Khurd",0101000020E61000008E40BCAE5F655240E71725E82FDE3E40
Pakistan-CNG,31.2355345,73.9872257,,"6XPP+6VF, Phool Nagar",0101000020E610000053D1B3B42E7F524068942EFD4B3C3F40
Aaj cng station,31.4620594,74.4327776,,"FC6M+R4C Aaj cng, cob line range road, near Askari 11, Askari XI, Rawalpindi",0101000020E61000003F9CD1A0B29B524034CF5B8649763F40
PSO - AL Shamia Filling Station & CNG,31.4494895,74.206299,,"17 KM, Multan Rd, Oppsite, Park View, Lahore",0101000020E6100000A48CB800348D524038656EBE11733F40
Farooq CNG Station 2,31.4816615,74.3072956,,"Plot 11/27, 12/28, Main Blvd, Block M, Model Town, Block M Model Town, Lahore",0101000020E61000001A0D2ABBAA935240083E062B4E7B3F40
Heera CNG Station,31.1642671,73.921145,,"5W7C+PF2, Khanke Morr",0101000020E6100000EE77280AF47A52400B4F9E680D2A3F40
Pearl CNG & Petrol Pump,30.9483498,73.7451672,,"WPXV+FX9, 4 HabibAbad Shergarh Road, Habibabad",0101000020E61000005283C4D1B06F52400B2B700DC7F23E40
Nankana CNG Station🚉Ahmad...Sher,31.4810389,73.6994396,,Khepanwala,0101000020E6100000C0E14F9EC36C5240949A875D257B3F40
Three Star CNG Station,31.1267715,73.9154551,,"4WG8+P54, Jamber",0101000020E610000036DDFCD0967A52409B90D61874203F40
Buraq CNG Station,31.2459281,74.0050686,,Dina Nath,0101000020E610000023CF3F0B53805240DCAADA24F53E3F40
Shafaf Enterprises CNG Station,31.1919179,73.9478736,,"Khasra No 11873/6360/1, Khewat No 759, Khatooni No 1398, Bhai Pheru Bypass, Phool Nagar",0101000020E6100000792F08F6A97C52405A04108821313F40
CNG Station,30.8833819,73.6133313,,"VJM7+993, bypass, Renala Khurd",0101000020E61000003EC7ECD140675240DB60F25025E23E40
Al-Razzaq CNG,31.3020134,74.2241009,,"20Km, Raiwind Rd",0101000020E610000044204DAB578E52402AF40BC0504D3F40
Attock - Kayber Petroleum & CNG,31.441368,74.195652,,"C5RW+8H, 18km Multan Rd, Kot Gujra, Lahore",0101000020E61000006859F78F858C52403D80457EFD703F40
Bismillah CNG Filling Station,31.2348766,73.9863754,,"Khewat No 120, Khatooni No 229, Khasra No 2344, 2375/2346, Dina Natha, Pattoki",0101000020E61000000D2549C6207F52407E9873DF203C3F40
Silver Star CNG,31.4433601,74.3554146,,"C9V4+95C, Service Road, Gulshan Yaseen Colony, Lahore",0101000020E610000057E1E01CBF965240EED9290C80713F40
