name,latitude,longitude,phone,address,location
Shell Recharge Charging Station,13.241,77.7031,,"NH Service Road, Taluk, Devanahalli, Southegowdanahalli",0101000020E610000054742497FF6C534008AC1C5A647B2A40
Mercedes-Benz Charging Station,13.1827521,77.6377861,,"Sy. No. 35/12, International Airport Road, Sy No. 42/15, 562157, Jala Hobli, Meenakunte, Bengaluru",0101000020E6100000FA55CA7CD1685340F78CE9AE915D2A40
HPCL Charging Station,13.3959889,77.7413196,,"9PWR+9GW, Chikkaballapur",0101000020E61000009078C3C7716F534075289E0EBFCA2A40
Ather Grid Charging Station,13.2490044,77.7158689,,"19th Ward, No 950 6/ 884/ 6, Old Busstand Rd, Devanahalli, Bengaluru, Gokare",0101000020E61000004E6ECACBD06D5340C61E35817D7F2A40
Ather Charging Station,13.2213102,77.6827015,,"6MCM+H39 Hotel RR Grand, NH Service Road, Boovanahalli",0101000020E610000087DBA161B16B5340DD8A0E924F712A40
BESCOM Charging Station,13.1832328,77.6792969,,"5MMH+7PV, Chikkanahalli, Bandikodegehalli Amanikere",0101000020E61000008C71B499796B5340E91B87B0D05D2A40
Zeon Charging Station,13.192322,77.6467151,,"Shivas Gateway Hotel -36, Down Town Park, Gate, Airport Road, Sadahalli, Bengaluru",0101000020E61000001415BBC763695340469A780778622A40
ElectricPe Charging Station,13.188707,77.7951259,,"Devanahalli, Main Road, opposite Indian Petrol Pump, Sulibele, Karnataka 562114, Sulibele",0101000020E6100000F72CBE57E3725340740D33349E602A40
Charge Zone Charging Station,13.3477657,77.6817074,,"No.28, 29 & 30, Tribute Portfolio Resort, Mulberry Shades A, Karahalli Cross, Devanahalli, Bengaluru",0101000020E61000003C1C1318A16B5340525788580EB22A40
Electric Vehicle Charging Station,13.3127392,77.5401006,,"OPP RMC MARKET GATE GOWRIBIDANUR ROAD, NEAT, TB CIRCLE, Doddaballapura",0101000020E610000033631B0291625340BA5A385A1FA02A40
Shell Recharge Charging Station,13.2642,77.7175,,"NH Service Road, Nh7, Bypass, Devanahalli Town, Kurubarakunte",0101000020E610000052B81E85EB6D5340D734EF3845872A40
Electric Vehicle Charging Station,13.4337865,77.7318957,,"CPMJ+GQ6, Chikkaballapur",0101000020E610000050E50F61D76E534082E49D4319DE2A40
Shell Recharge Charging Station,13.23869,77.723877,,"Gokare, Road, Devenahally, Bengaluru",0101000020E6100000E7543200546E5340B5C35F93357A2A40
Charge Zone Charging Station,13.30805,77.6971611,,"8M5W+6V7, JW Golfshire Nandi Hills Road Karahalli Post Kundana, Hobli, Devanahalli, Bengaluru",0101000020E6100000C72297499E6C5340CB10C7BAB89D2A40
Charge Zone Charging Station,13.3093088,77.6902378,,"JW Golfshire Nandi Hills Road Karahalli Post, Kundana Hobli, Taluk, Devanahalli, Bengaluru",0101000020E6100000A25D2ADB2C6C5340E2BA18B95D9E2A40
Electric Vehicle Charging Station,13.1975703,77.7074359,,"5PX4+2XF, Gangamuthanahalli",0101000020E61000000BA139A1466D5340635232EF27652A40
ElectricPe Charging Station,13.2437692,77.7168829,,"NH648, Road, Devanahalli, Doddaballapura",0101000020E6100000F2A3D068E16D53404E8B0B51CF7C2A40
ElectricPe Charging Station,13.284197,77.6264055,,"Tower Building, Mala Building, Devanahalli(t), DC Office, Bengaluru, Vajarahalli",0101000020E610000036221807176853401D3EE94482912A40
ElectricPe Charging Station,13.1882592,77.7993911,,"Janatha Colony, Sulibele",0101000020E6100000A9CD4939297353409D57868263602A40
ElectricPe Charging Station,13.2675175,77.7196838,,"Rani Cross(Nandi Cross), Devanahalli, Kurubarakunte",0101000020E6100000811DA44C0F6E53402237C30DF8882A40
ElectricPe Charging Station,13.1341875,77.7470625,,"4PMW+MR2, Naganayakanahalli, Budigere",0101000020E61000005A643BDFCF6F534062105839B4442A40
ElectricPe Charging Station,13.2957137,77.5363908,,"146, Karenalli, behind Kongadiyappa clg, Doddaballapura, Bangalore, Doddaballapura",0101000020E610000005F8133A5462534054F53CC967972A40
ElectricPe Charging Station,13.1349375,77.7470625,,"4PMW+XRJ, Budigere",0101000020E61000005A643BDFCF6F53400C022B8716452A40
ElectricPe Charging Station,13.2381678,77.7068833,,"6PQ4+7Q6, Prasannahalli Main Road, Devanahalli, Southegowdanahalli",0101000020E6100000ABE573933D6D5340A8EB3F21F1792A40
Kazam Charging Station,13.3189979,77.5389027,,"8G9Q+HHR, Doddaballapura, Mallathahalli",0101000020E6100000780EC0617D62534040FC57B153A32A40
ElectricPe Charging Station,13.1393094,77.7418362,,"4PQR+PP8, Rd, Budigere, Bengaluru",0101000020E61000004A7F8A3E7A6F5340FF0CCA8F53472A40
ElectricPe Charging Station,13.1320802,77.6956065,,"Yadiyuru, Bengaluru",0101000020E6100000A41820D1846C5340F6E51604A0432A40
ElectricPe Charging Station,13.2671565,77.7194947,,"NH Service Road, Rani Cross(Nandi Cross), Kurubarakunte",0101000020E61000004D897F330C6E5340E1D39CBCC8882A40
ElectricPe Charging Station,13.1374918,77.669093,,"4MP9+XJX, Razack Palya, Bengaluru",0101000020E6100000E23E726BD26A5340B4EF405365462A40
ElectricPe Charging Station,13.1392621,77.6835725,,"Unnamed Road, Gummanahalli, Bengaluru",0101000020E61000007AFCDEA6BF6B53400225AA5C4D472A40
URZZA Charging Station,13.3097751,77.7257721,,"New Udupi Cafe, Hyderabad - Bangalore Hwy, Bullahalli",0101000020E61000005A76D20C736E5340F23A87D79A9E2A40
ElectricPe Charging Station,13.1791998,77.7680952,,"6, Attibele",0101000020E6100000BC0DC5782871534044E68013C05B2A40
ElectricPe Charging Station,13.3011879,77.8023507,,"Aster 307, Sowparnika Purple Rose Sidlagatta Road, Hoskote, Bengaluru, Chikkahullur",0101000020E61000000E1BC0B659735340DFE6E84C359A2A40
Ather Grid Charging Station,13.2997071,77.7018652,,"7PX2+VPQ, Kodalagurki",0101000020E6100000D50C045CEB6C53400CC2813573992A40
ElectricPe Charging Station,13.2819627,77.6121858,,"NH 207 Devanahalli Village, Kasaba Hobli, Devanahalli Taluk Opp KRN Complex, Bengaluru, Karnataka 562132, Devanahally",0101000020E6100000D784590D2E6753403B623E6A5D902A40
ElectricPe Charging Station,13.2811533,77.5492465,,"7GJX+FM9, Kasbhag Rd, Kasbhag, Doddaballapura, K.G Govindapura",0101000020E610000051BCCADA2663534030534953F38F2A40
Ather Grid Charging Station,13.2985153,77.8000273,,"No 11-507-99, SNK Shastri Sadhana, Someshwara Swamy Temple Road, Vijayapura town, Devanahalli taluk, Bengaluru",0101000020E61000000F5AB4A53373534015B655FFD6982A40
ElectricPe Charging Station,13.2561875,77.7111875,,"7P46+FF2, NH Service Road, Devanahalli, Southegowdanahalli",0101000020E6100000BC749318846D5340BA490C022B832A40
Jio-bp pulse Charging Station,13.165301,77.629281,,"Survey No 10, 2, Bellary Rd, Bettahalsoor, Bengaluru",0101000020E6100000A1BFD0234668534000FE2955A2542A40
ElectricPe Charging Station,13.2514375,77.7159375,,"7P28+H9M, SH 104, Devanahalli, Binnamangala",0101000020E6100000B81E85EBD16D5340DBF97E6ABC802A40
ElectricPe Charging Station,13.2374768,77.7212431,,"Devanahalli, Southegowdanahalli",0101000020E6100000CDBDD1D8286E5340121E238F96792A40
ElectricPe Charging Station,13.1827557,77.695126,,"Mylanahalli, Hunachur, Karnataka 562300, Mylanahalli",0101000020E61000005B26C3F17C6C5340AF50B527925D2A40
ElectricPe Charging Station,13.2144375,77.6763125,,"6M7G+QG6, Rd, Hosur, Boovanahalli",0101000020E6100000105839B4486B53406F1283C0CA6D2A40
BPCL Charging Station,14.3410728,74.8907913,,"8VRR+C8F, Halgeri, Siddapur, Bilagi",0101000020E6100000ED4383B902B952403C1C1318A1AE2C40
Jio-bp pulse Charging Station,14.2900286,74.4627785,,"Hotel Sagar Residency, Bangalore - Honnavar Hwy, Mugwa",0101000020E6100000AFB2B6299E9D524030CFEFA07E942C40
Ather Charging Station,14.6076861,74.8452125,,"Ward No 9, Block No 2, Khata No 9/2/4/103A, Ground Floor, Banavasi Rd, Sirsi",0101000020E6100000E86A2BF617B65240B377EBA122372D40
Bolt.Earth Charging Station,14.2213544,74.466313,,"6FC8+HG8 Yaji complex, NH 66, Gunavante, Honnavar",0101000020E6100000C72C7B12D89D5240C2A6295D55712C40
Ather Charging Station,14.3868916,74.4084833,,"No 162, KANCHANA HYUNDAI, NH 66, Near Gore Cross, Kumta, Uttara Kannada, Karnataka, 581327, Kumta",0101000020E6100000949D2397249A5240B931E2A716C62C40
Ather Grid Charging Station,14.31643,74.42846,,"Sy No 36/1B, HN 1415, Near NH 66, Karki Village, Honavar, Uttar Kannada",0101000020E61000003AE97DE36B9B524052F2EA1C03A22C40
Ather Grid Charging Station,14.031681,74.5272,,"2GJG+MVG, Mangalore - Goa, Road, Shirali",0101000020E6100000E09C11A5BDA1524025CFF57D38102C40
Ather Grid Charging Station,13.91724,75.07734,,"W38G+VWW, Hotel Sri Sadhguru, Mavinkoppa, Kundapura - Shimoga Rd, Hosanagar, Shivamogga",0101000020E61000000DAB7823F3C45240842A357BA0D52B40
Tata Power Charging Station,14.62436,74.8415425,,"JRFR+RJG, TSS Rd, Sirsi",0101000020E61000006CEC12D5DBB5524072DC291DAC3F2D40
Electric Vehicle Charging Station,14.525678,74.3172469,,"G8G8+7VH, Om Beach Road, Kudle Beach Rd, Gokarna",0101000020E61000007910F1C54D9452401074B4AA250D2D40
Ather Grid Charging Station,14.611551,74.8411182,,"Ground Floor, Ananth Arcade, Road, Sirsi-Banavasi Rd, opp. Hotel Netravati, Banavasi, Sirsi",0101000020E610000081446EE1D4B5524015AC71361D392D40
Ather Grid Charging Station,14.53198,74.65907,,"GMJ5+QJW, Sirsi, Bandal",0101000020E610000095F1EF332EAA52408E40BCAE5F102D40
ChargeZone Charging Station,14.3258133,74.4269546,,"8CGG+9XW, Karki",0101000020E61000001DF86239539B524024343800D1A62C40
Electric Vehicle Charging Station,14.312045,74.4734124,,"8F6F+R97 Areca County, Hiremakki, Honnavar",0101000020E610000056E185634C9E5240B9C2BB5CC49F2C40
Jio-bp Pulse Charging Station,14.6665695,74.3118265,,"M886+JPG, Ankola",0101000020E6100000ACE122F7F4935240AB05F69848552D40
Relux Charging Station,13.948238,75.5314079,,"Harsha The Fern Shivamogga Harsha International, #35/2A, Sagara Road, opposite Sharavathi Dental College, Shivamogga",0101000020E610000082D5479602E252401EA67D737FE52B40
BESCOM Charging Station,14.4610259,75.9199902,,"FW69+CX9, opp. Muslim Hostel Complex, KTJ Nagar, Nittuvalli, Davanagere",0101000020E6100000FE68931EE1FA5240CA3736960BEC2C40
BPCL Charging Station,13.9123227,75.5827309,,"WH6M+W3H, Sulebailu, Shivamogga",0101000020E610000098778B764BE55240FECBFFF51BD32B40
BPCL Charging Station,13.9394141,75.6257526,,"WJQG+Q86, Shivamogga, Gondichatnahalli",0101000020E6100000C418A2540CE8524074CD89E2FAE02B40
Statiq Charging Station,14.5590984,75.7249819,,"HP5F+CJ4, Chalageri",0101000020E610000049AC7B1A66EE5240EA7D3E25421E2D40
Statiq Charging Station,14.473654,75.886179,,"No.432, opp. GMIT COLLEGE, near Panchamaha Ks, Davanagere",0101000020E6100000BAD91F28B7F852403A3DEFC682F22C40
BPCL Charging Station,14.3813744,76.0860041,,"93JP+GCR, Hebbalu, Bilagi",0101000020E61000009A3457178105534031105F8143C32C40
BESCOM Charging Station,14.5178408,75.8038114,,"Old, SH 76, PB Rd, Harihar",0101000020E6100000BAC95EA571F35240A711E96D22092D40
BPCL Charging Station,14.140153,75.557329,,"4HR4+3W8, Surahonne, Bilagi",0101000020E610000031074147ABE3524061DF4E22C2472C40
BPCL Charging Station,14.490303,75.795284,,"FQRW+44F, Harihar, Haraganahalli",0101000020E61000000DC2DCEEE5F25240EA42ACFE08FB2C40
BPCL Charging Station,14.3976399,76.0289087,,"92XH+2HR, Anagodu, Bilagi",0101000020E61000007944E0A3D90153405F2BFC7497CB2C40
Ather Charging Station,13.9326115,75.5838404,,"756/4/756, BH Rd, opposite Ganesh Prasad Hotel, Tank Mohalla, Shivamogga",0101000020E6100000590520A45DE552403CBF28417FDD2B40
Electric Vehicle Charging Station,14.6537746,75.5696988,,"MH39+GVF, Madras Bombay Trunk Rd, Kunabev",0101000020E610000082A4F4F175E4524035E95B8BBB4E2D40
BPCL Charging Station,14.6198454,75.6243588,,"JJ9F+WPH, Gouri Shankar Nagar, Ranebennur, Bilagi",0101000020E610000011BE9C7EF5E75240EF2653605C3D2D40
Ather Grid Charging Station,14.4702474,75.9045714,,"FWC3+3RP, Shri Deveraj Urs Layout, PB Rd, A Block, Davanagere",0101000020E610000067F9707FE4F95240DD0E6844C4F02C40
Ather Grid Charging Station,13.932132,75.5865976,,"HPCL Udaya Service Station, BH Rd, near Tunga Bridge, KR Puram, Shivamogga",0101000020E610000060FAA8D08AE55240321CCF6740DD2B40
Charge Zone Charging Station,14.444132,75.891711,,"Raastha Resto Bar, NH 48, Shamanur, Davanagere",0101000020E6100000F19E03CB11F95240D236FE4465E32C40
Electric Vehicle Charging Station,14.4806767,76.0791424,,"F3JH+7MF, SH 65, Anaji",0101000020E610000086EE48AB10055340FEE5A4411BF62C40
Swathi fuel station.CNG.EV charging 30kw,13.9394403,75.6260408,,"N.H.13, Holebenavalli to, Shivamogga - Chitradurga Road Shimoga ro holehonur, road, Shivamogga",0101000020E61000008C7D6E0D11E85240BF16AA51FEE02B40
Jio-bp pulse Charging Station,14.5701317,75.6901156,,"Ground Floor, NH 4, near Davangere Truck Stop, Devaramane, Ranebennur, Chikkamaganur",0101000020E6100000671D9FDA2AEC524065D35B4DE8232D40
Ather Grid Charging Station,13.959788,75.554222,,"XH53+WM9, Balaraj Urs Rd, near Deveraj, Sominakoppa, Shivamogga",0101000020E6100000512E8D5F78E35240BE2F2E5569EB2B40
Ather Grid Charging Station,14.470247,75.9019,,"near BSNL Office, Vinayaka Nagar, Ellamma Nagar, Vinobha Nagar, Davanagere",0101000020E6100000CB10C7BAB8F952409015FC36C4F02C40
Tata Power Charging Station,14.4419515,75.9521063,,"No 628/K24, Shramajeevi Building, PB Rd, beside Aradhya Steel Wire Ropes, Avaragere, Davanagere",0101000020E61000003234434FEFFC524017D68D7747E22C40
Ather Grid Charging Station,14.496745,75.805907,,"FRW4+M9V, Shimoga Road, APMC, Mahajenahalli, Harihar",0101000020E61000008527F4FA93F352402EE7525C55FE2C40
Ather Grid Charging Station,13.933146,75.551728,,"Gopala Droupadamma Circle, Gopala Gowda Rd, Gopal Gowda Extension, Shivamogga",0101000020E61000006612F5824FE3524054C90050C5DD2B40
Ather Grid Charging Station,13.920474,75.56758,,"Gajanana Complex, NT Rd, near Byepass Road, Savi Palya, Milagatta, Shivamogga",0101000020E61000004777103B53E45240F9A23D5E48D72B40
ElectricPe Charging Station,14.6151272,75.637198,,"JJ8P+2V5 behind_vinayak, Ganesh Temple Rd, Vinayaka Nagar, Mruthyunjaya Nagar, behind_vinayak, Ranebennur",0101000020E6100000E7C41EDAC7E8524096C2CDF3F13A2D40
Ather Charging Station,14.6132518,75.6360228,,"Rajeshwari Nagar, 4th Cross, Corner, PB Rd, opp. KEB Ganesha Temple, Ranebennur",0101000020E6100000AA60F998B4E85240206DD223FC392D40
BESCOM HOLALKERE and electric bike charging point,14.0418855,76.1764017,,"25RG+PHV, Holalkere Rural, Holalkere",0101000020E61000005D1D5B2A4A0B53406C5A290472152C40
Ather Grid Charging Station,14.442311,75.951048,,"Door No.323/1a, Old, PB Rd, Avaragere, Davanagere",0101000020E6100000473B6EF8DDFC524076525F9676E22C40
Ather Charging Station,14.2619177,75.3464904,,"Sagara Rd, Shikaripura, Shikaripur",0101000020E6100000301812E62CD65240B17CA7131A862C40
Ather Grid Charging Station,14.472574,75.893691,,"FVFV+2FG, Shruti Motors, Davangere - Harihar Road, PB Rd, Karur, Davanagere",0101000020E6100000B16EBC3B32F952403BE12538F5F12C40
Ather Grid Charging Station,14.283663,75.36679,,"79M8+FP7, Masur Rd, Shikaripur",0101000020E6100000FD9FC37C79D75240A62BD8463C912C40
BESCOM Charging Station,14.4599892,75.9200572,,"FW5C+X2V, opp. Muslim Hostel Complex, KTJ Nagar, Nittuvalli, Davanagere",0101000020E6100000C21C9837E2FA5240C30655B483EB2C40
BESCOM Charging Station,14.2316784,75.6543449,,"6MJ3+MPH, Unnamed Road, Honnali",0101000020E61000007B736EC9E0E9524014611E8D9E762C40
BESCOM Charging Station,14.0458485,76.1775365,,"25WH+82M, Holalkere, Holalkere Rural",0101000020E61000002A560DC25C0B53402D24607479172C40
BESCOM Charging Station,14.1482605,75.5637622,,"4HX7+8G2, Nyamathi, Surahonne",0101000020E610000025EE0CAE14E45240C493DDCCE84B2C40
BESCOM Charging Station,14.0254087,75.9211482,,"2WGC+5F6, Channagiri",0101000020E61000003C719417F4FA524058117F5E020D2C40
Tata Power Charging Station,14.3451079,75.9071929,,"No 628/K24, Shramajeevi Building PB Road, Avaragere, beside Aradhya Steel Wire Ropes, Davanagere",0101000020E6100000752ACF720FFA5240B72E90FBB1B02C40
eDRIVE Charging Station,14.091079,76.2640347,,"37R7+CJM, Shivaganga",0101000020E61000009660CCF1E51053406CB41CE8A12E2C40
Statiq Charging Station,14.6215253,76.4594979,,"JFC5+JQ9, Hulikere",0101000020E61000002A45E169681D5340EF456A90383E2D40
eDRIVE Charging Station,14.2682471,76.3339817,,"789M+8G, Iyyanahalli",0101000020E610000099BDC7F45F155340627E13AF57892C40
BPCL Charging Station,13.9318465,76.6115541,,"WJJ6+PJM, Hiriyur",0101000020E610000006CFCEB323275340BDC804FC1ADD2B40
BPCL Charging Station,14.227802,76.393903,,"69HV+4HC, Jain Colony, Gumasthara Colony, Chitradurga",0101000020E6100000F6B2EDB43519534042EDB776A2742C40
BPCL Charging Station,13.931783,76.611588,,"SY.NO.58/2A, Huliyar Rd, Hiriyur",0101000020E610000011A8FE412427534002F04FA912DD2B40
BPCL Charging Station,13.9975604,76.5884206,,"XHXQ+29F, Metikurke",0101000020E6100000BC52E0AEA8255340C1919B3CC0FE2B40
BESCOM Charging Station,14.3122689,76.646805,,"8J6W+WP3, Ambedkar Nagar, Challakere",0101000020E6100000EA78CC4065295340A41D92B5E19F2C40
BESCOM Charging Station,14.233407,76.4103316,,"KEB QUARTERS, St Joseph Convent Rd, Maniyur, Chitradurga",0101000020E6100000FCA078DF421A5340A0504F1F81772C40
Zeon Charging Station,14.1705371,76.4721715,,"QV3J+HXQ Hotel Mysore Cafe, NH-4, Keshav Nagar, Sira",0101000020E61000009CA6CF0E381E5340668286A350572C40
BPCL Charging Station,14.6395987,76.466842,,"JFQ8+RPQ, Kalaburagi",0101000020E61000008D9944BDE01D5340D420167B79472D40
BESCOM Charging Station,13.96306,76.6134283,,"Near, TB Cir, Chelkere Road, Hiriyur",0101000020E610000037BCC56842275340E92B483316ED2B40
Statiq Charging Station,14.291665,76.454216,,"Kyadigire Village and Post, Taluk, Chitradurga, Veeramadakeripura",0101000020E61000007A54FCDF111D534093C6681D55952C40
Electric Vehicle Charging Station,14.2334081,76.4102631,,"Nh4 Service Road, Vidyanagara Main Rd, JCR Extension, Vijayanagar, Chitradurga",0101000020E61000005B5029C0411A5340353E384481772C40
BPCL Charging Station,14.3503253,76.3846474,,"992M+4VJ, Chitradurga, Madanaikanahalli",0101000020E610000074DF20109E1853403BEC74D65DB32C40
Ather Charging Station,14.2307931,76.4095929,,"Sai Ganesh Towers,BL Gowda Layout Road, Thuruvanor road, District Ct Rd, Chitradurga",0101000020E6100000208B23C5361A5340F04861832A762C40
Electric Vehicle Charging Station,14.2137167,76.4210527,,"6C7C+FCJ, Industrial Area, Chitradurga",0101000020E61000001F190687F21A5340D5377A466C6D2C40
Electric Vehicle Charging Station,14.2348183,76.3867491,,"Ravi Nilaya, GHR layout, Prakruthi Constructure, near Water tank, GHR Layout, Adarsha Nagar, Chitradurga",0101000020E61000007A104C7FC01853403001AE1A3A782C40
Kazam Charging Station,14.2376546,76.4128404,,"6CQ7+348, Turuvanur Rd, Bank Colony, Chitradurga, Pillekerenahalli",0101000020E6100000EC1D24FA6B1A5340E97C1DDDAD792C40
BESCOM Charging Station,13.963009,76.6134002,,"XJ77+692, Hiriyur",0101000020E61000000897E9F241275340E08101840FED2B40
Tata Power Charging Station,14.0861045,76.5402443,,"3GPR+C3, Aimangala",0101000020E61000006D16D45C93225340AD1397E3152C2C40
Electric Vehicle Charging Station,14.2517104,76.3639169,,"7927+MH, Matadakurubarahatti",0101000020E61000008DFD1B6A4A1753404C20802FE0802C40
BESCOM Charging Station,14.2259649,76.4072099,,"KEB QUARTERS, St Joseph Convent Rd, Maniyur, Chitradurga",0101000020E6100000E0C61CBA0F1A53407B16DFABB1732C40
BESCOM Charging Station,14.7189313,76.7417955,,"PP9R+HPF, Molakalmuru",0101000020E61000007A34D593792F53403B246BC317702D40
BESCOM Charging Station,14.5196669,76.3331727,,"G89M+V77, MG Rd, Jagalur",0101000020E6100000E29A96B3521553409EA0A8C7110A2D40
Tata Power Charging Station,14.621447,76.4594488,,"JFC5+HQG, NH50, Hulikere",0101000020E6100000EF8BF09B671D534006651A4D2E3E2D40
Ev charging by ojas hotel Chitradurga,14.2517383,76.3641551,,"AH 48 (NH4),Mattada Kurubara Hatti, National Hwy Service Rd, Adarsha Nagar, Chitradurga",0101000020E6100000FC4A31514E175340204DABD7E3802C40
Electric Vehicle Charging Station,13.97544,77.6741208,,"XMGF+6J6, Gvr Quality Fuels, Palasamudram",0101000020E61000006A6391CB246B5340A56B26DF6CF32B40
Charge Zone Charging Station,14.6483716,77.5821276,,"1-374, NH44, Hyderabad - Bangalore Hwy, Kakkalapalli Colony, vill, Anantapur",0101000020E610000056061F9441655340764FC35CF74B2D40
VOLTRAN Charging Station,14.6577222,77.5813812,,"Rudrampeta NH 44 Bypass, Kakalapalli, Service Rd, Anantapur",0101000020E610000097207E5935655340D3B4D5F6C0502D40
GLIDA Charging Station,14.0710391,77.6054054,,"3JC4+84X, Srinagar - Kanyakumari Hwy, Penukonda",0101000020E610000098744AF6BE6653407C79A63C5F242C40
BPCL Charging Station,14.6899776,77.5836896,,"MHQM+XFW, syndicate nagar, Anantapur",0101000020E6100000FBC09F2B5B655340F5F175BE44612D40
